order_id,product_id,quantity,unit_price
O038649,P0137,2,2697.06
O038650,P0004,3,430.76
O038651,P0090,1,919.49
O038651,P0040,2,512.41
O038652,P0047,1,2576.32
O038653,P0006,3,1483.38
O038654,P0038,2,588.77
O038655,P0117,1,3731.39
O038656,P0078,1,1268.87
O038657,P0060,1,291.39
O038658,P0046,1,2564.52
O038658,P0129,2,1446.8
O038658,P0091,1,9919.98
O038659,P0101,1,1006.92
O038659,P0142,1,3020.01
O038660,P0118,1,2743.18
O038661,P0028,1,2397.98
O038662,P0138,1,2069.75
O038662,P0107,2,1101.41
O038663,P0116,3,2106.91
O038663,P0103,1,148.57
O038664,P0016,1,2121.76
O038664,P0126,4,533.53
O038665,P0024,3,2141.77
O038666,P0111,1,1123.5
O038667,P0098,1,3729.2
O038668,P0127,1,649.99
O038668,P0080,2,582.78
O038668,P0109,1,2672.7
O038669,P0049,2,1684.44
O038669,P0021,1,1960.45
O038670,P0003,2,542.1
O038671,P0057,2,1176.12
O038672,P0112,3,1741.09
O038672,P0038,3,597.97
O038673,P0028,1,2450.92
O038674,P0055,3,1411.91
O038675,P0091,1,10346.75
O038675,P0125,2,3352.9
O038676,P0128,2,721.4
O038677,P0108,3,3423.22
O038677,P0013,3,441.82
O038678,P0110,2,1266.01
O038679,P0086,1,4034.43
O038679,P0150,2,1570.07
O038680,P0057,1,1185.36
O038681,P0148,1,856.08
O038681,P0143,3,2875.19
O038682,P0107,3,1082.17
O038683,P0129,4,1531.1
O038684,P0004,2,421.79
O038685,P0145,1,399.33
O038685,P0146,2,387.72
O038686,P0140,2,634.11
O038686,P0033,1,3102.36
O038687,P0037,1,1007.61
O038688,P0044,2,1371.09
O038689,P0073,1,1012.89
O038689,P0038,1,607.45
O038689,P0016,2,2070.55
O038690,P0107,2,1077.23
O038690,P0072,4,2589.53
O038690,P0112,3,1658.36
O038690,P0124,1,2272.74
O038691,P0111,1,1047.7
O038691,P0098,1,3544.83
O038691,P0074,1,2610.35
O038692,P0027,1,1397.55
O038692,P0075,1,2180.33
O038693,P0031,1,480.11
O038693,P0109,1,3032.57
O038694,P0022,2,919.41
O038695,P0035,2,387.69
O038696,P0133,1,540.91
O038697,P0031,3,501.86
O038698,P0027,1,1347.95
O038699,P0011,2,494.33
O038700,P0111,1,1026.41
O038701,P0112,1,1646.77
O038702,P0106,3,2119.39
O038702,P0016,1,2117.56
O038702,P0053,1,3657.25
O038703,P0029,3,671.78
O038703,P0068,2,986.46
O038704,P0042,2,878.97
O038705,P0091,2,10464.56
O038706,P0071,1,352.39
O038707,P0104,1,506.9
O038707,P0010,3,822.48
O038708,P0113,2,1338.28
O038709,P0097,2,516.11
O038710,P0068,1,971.73
O038710,P0105,1,1471.04
O038711,P0077,1,1178.39
O038712,P0075,2,2130.52
O038713,P0104,1,558.35
O038713,P0020,1,1443.67
O038714,P0132,1,2481.67
O038714,P0009,1,863.44
O038715,P0133,1,502.03
O038716,P0139,1,656.67
O038717,P0099,2,2806.9
O038718,P0035,2,405.38
O038719,P0070,1,2072.34
O038720,P0016,1,1991.5
O038720,P0068,1,1047.48
O038721,P0066,2,1815.78
O038721,P0092,1,329.62
O038722,P0016,3,1975.78
O038722,P0041,1,709.21
O038722,P0134,4,6237.59
O038723,P0032,1,4297.55
O038723,P0128,1,716.8
O038724,P0132,1,2706.93
O038724,P0029,2,629.98
O038725,P0022,2,929.63
O038726,P0008,1,1890.91
O038727,P0077,2,1220.43
O038728,P0128,1,692.06
O038729,P0131,1,559.04
O038730,P0105,1,1305.33
O038731,P0052,2,844.16
O038732,P0021,1,2070.26
O038733,P0010,2,909.97
O038733,P0001,1,5232.4
O038734,P0111,1,1104.74
O038734,P0121,1,1911.15
O038734,P0055,2,1596.52
O038735,P0129,4,1412.18
O038736,P0079,1,4546.36
O038737,P0036,1,2124.51
O038738,P0097,2,581.62
O038739,P0080,4,570.65
O038739,P0129,2,1438.31
O038740,P0147,1,751.63
O038741,P0074,2,2625.84
O038742,P0040,1,513.9
O038742,P0100,1,396.77
O038743,P0135,1,379.33
O038744,P0086,2,4234.62
O038744,P0006,1,1503.0
O038745,P0081,2,956.66
O038746,P0035,3,402.89
O038747,P0091,4,10736.13
O038748,P0059,1,1913.53
O038749,P0015,2,1951.9
O038749,P0039,1,4889.89
O038750,P0017,1,519.2
O038751,P0081,1,979.68
O038752,P0122,1,1277.35
O038752,P0115,1,1022.38
O038753,P0083,2,1532.0
O038753,P0092,3,382.77
O038754,P0123,4,3749.47
O038755,P0034,2,464.3
O038755,P0102,2,506.71
O038756,P0013,2,446.94
O038756,P0105,1,1402.53
O038757,P0017,2,456.84
O038757,P0051,1,815.33
O038758,P0095,1,2973.72
O038759,P0068,2,1039.0
O038760,P0011,2,476.78
O038760,P0113,1,1209.24
O038760,P0020,2,1482.64
O038761,P0087,1,722.46
O038762,P0093,2,2221.34
O038763,P0040,2,568.88
O038764,P0096,2,1369.5
O038765,P0008,2,1838.04
O038766,P0119,1,1756.68
O038767,P0032,1,4423.14
O038768,P0014,4,2439.23
O038769,P0104,3,501.22
O038770,P0060,2,271.42
O038770,P0007,1,3210.47
O038771,P0024,2,2021.28
O038772,P0140,3,622.41
O038773,P0073,1,910.59
O038774,P0107,1,1016.77
O038774,P0073,3,957.39
O038775,P0043,1,165.39
O038776,P0055,1,1462.31
O038777,P0057,4,1179.54
O038778,P0095,1,2995.43
O038779,P0001,1,5093.95
O038780,P0104,4,504.77
O038781,P0050,4,1428.88
O038781,P0057,1,1237.43
O038782,P0025,1,521.63
O038783,P0122,2,1206.24
O038783,P0063,1,763.27
O038784,P0027,4,1303.83
O038784,P0067,2,1355.29
O038785,P0121,1,1713.92
O038786,P0069,1,1302.65
O038786,P0006,2,1529.48
O038787,P0142,2,2897.41
O038787,P0071,1,355.07
O038788,P0006,1,1356.79
O038789,P0041,2,703.83
O038789,P0138,2,2218.09
O038790,P0133,1,490.63
O038790,P0091,1,9855.12
O038790,P0031,1,480.21
O038791,P0109,1,2872.65
O038792,P0027,2,1393.49
O038793,P0042,2,852.42
O038794,P0061,1,2524.87
O038794,P0087,2,750.71
O038795,P0043,2,148.29
O038796,P0137,1,2493.38
O038796,P0104,2,551.9
O038797,P0113,1,1224.95
O038797,P0026,2,771.08
O038798,P0060,2,283.83
O038799,P0010,1,812.78
O038799,P0024,1,2048.14
O038800,P0102,1,568.86
O038801,P0033,1,3009.98
O038802,P0150,1,1655.65
O038803,P0148,1,980.64
O038804,P0084,1,802.44
O038805,P0042,1,871.88
O038806,P0060,3,282.82
O038806,P0002,3,2282.38
O038807,P0114,1,481.72
O038808,P0044,2,1491.19
O038808,P0017,1,488.51
O038809,P0001,2,5211.59
O038810,P0125,2,3725.29
O038810,P0029,3,600.09
O038811,P0135,1,408.92
O038811,P0089,1,987.78
O038812,P0060,2,296.3
O038813,P0041,2,791.83
O038813,P0117,2,3539.93
O038814,P0081,1,903.6
O038814,P0043,1,147.84
O038815,P0010,1,911.31
O038816,P0029,3,612.17
O038817,P0059,2,2026.37
O038818,P0007,2,3350.34
O038819,P0065,4,234.96
O038820,P0071,1,317.6
O038821,P0027,1,1364.22
O038822,P0086,1,3801.39
O038823,P0109,2,2954.03
O038824,P0002,1,2308.05
O038825,P0083,1,1424.13
O038826,P0132,1,2659.69
O038827,P0074,1,3003.68
O038827,P0003,1,543.05
O038828,P0046,1,2255.92
O038829,P0135,1,396.51
O038830,P0075,1,2275.64
O038831,P0105,1,1330.08
O038832,P0032,1,4365.33
O038833,P0098,1,3583.21
O038834,P0093,1,2039.97
O038834,P0051,2,795.87
O038835,P0058,1,1553.08
O038836,P0113,2,1253.55
O038837,P0137,2,2654.56
O038838,P0084,2,873.86
O038838,P0096,2,1297.56
O038839,P0007,1,3500.7
O038839,P0029,2,649.52
O038839,P0039,2,4886.62
O038840,P0069,2,1346.39
O038840,P0136,3,2109.44
O038841,P0108,1,3482.13
O038842,P0064,1,3200.13
O038842,P0082,2,394.23
O038843,P0084,1,832.51
O038844,P0112,2,1729.66
O038845,P0104,1,490.38
O038846,P0038,1,646.35
O038847,P0127,1,699.67
O038847,P0052,2,874.07
O038848,P0043,4,170.38
O038848,P0087,1,717.79
O038849,P0078,3,1297.39
O038849,P0029,1,667.52
O038849,P0113,1,1244.11
O038850,P0135,1,371.55
O038851,P0077,1,1260.63
O038852,P0013,1,474.3
O038853,P0037,2,992.15
O038854,P0033,1,3317.92
O038855,P0083,1,1388.85
O038855,P0114,4,451.43
O038855,P0088,3,1092.08
O038856,P0012,2,1543.26
O038857,P0057,1,1187.52
O038858,P0029,1,630.74
O038859,P0006,2,1493.87
O038860,P0087,2,676.09
O038861,P0023,1,957.63
O038862,P0040,1,568.25
O038863,P0132,2,2678.52
O038864,P0134,2,6277.87
O038865,P0018,1,1097.96
O038865,P0086,1,3713.91
O038866,P0136,1,2191.28
O038867,P0016,1,2066.57
O038867,P0048,1,1667.22
O038868,P0126,3,516.2
O038869,P0117,1,3287.87
O038870,P0150,1,1581.51
O038870,P0034,2,419.49
O038871,P0040,1,525.91
O038872,P0104,1,504.37
O038872,P0144,1,3128.97
O038873,P0106,1,1916.8
O038873,P0140,2,622.84
O038874,P0142,1,2718.03
O038875,P0121,1,1842.32
O038876,P0110,1,1207.0
O038877,P0004,4,386.66
O038878,P0075,1,2246.0
O038879,P0149,2,867.38
O038880,P0135,1,380.52
O038881,P0015,2,2104.28
O038882,P0049,2,1514.32
O038882,P0006,4,1399.68
O038882,P0076,2,916.84
O038883,P0019,1,974.06
O038883,P0061,1,2623.78
O038884,P0080,2,545.7
O038884,P0092,2,363.54
O038885,P0045,1,697.86
O038885,P0140,1,604.5
O038886,P0076,2,936.57
O038887,P0137,2,2401.13
O038887,P0118,1,2774.32
O038888,P0077,2,1290.74
O038889,P0067,2,1433.6
O038890,P0036,1,2308.37
O038890,P0037,2,946.16
O038891,P0088,1,1195.74
O038892,P0145,1,400.49
O038893,P0147,1,731.43
O038894,P0053,1,3446.66
O038895,P0119,1,1587.81
O038895,P0084,1,846.95
O038895,P0033,1,2970.37
O038896,P0137,2,2369.52
O038897,P0096,1,1410.19
O038897,P0080,3,565.6
O038898,P0089,3,858.63
O038899,P0070,3,2152.85
O038900,P0068,1,1007.72
O038901,P0124,2,2255.79
O038901,P0124,1,2102.74
O038902,P0106,1,1975.39
O038903,P0002,1,2319.02
O038903,P0028,1,2569.99
O038904,P0148,2,913.24
O038904,P0149,1,902.49
O038905,P0002,2,2513.93
O038905,P0122,1,1295.17
O038906,P0115,1,1087.52
O038906,P0032,1,3901.36
O038906,P0114,2,440.0
O038907,P0066,1,1816.43
O038908,P0054,2,2192.35
O038909,P0080,2,553.85
O038910,P0052,1,800.89
O038911,P0040,1,548.24
O038911,P0040,1,505.94
O038912,P0068,2,1071.7
O038913,P0021,3,1801.63
O038914,P0068,1,1047.8
O038915,P0051,2,810.18
O038916,P0083,2,1489.65
O038917,P0145,2,416.5
O038918,P0092,1,377.36
O038919,P0031,4,500.63
O038920,P0106,2,1953.42
O038921,P0042,1,835.71
O038921,P0059,1,2050.83
O038921,P0124,1,2088.59
O038921,P0129,1,1588.87
O038922,P0070,1,2024.35
O038923,P0119,4,1613.71
O038923,P0109,2,2955.91
O038924,P0126,2,563.05
O038925,P0014,1,2495.04
O038926,P0012,3,1409.93
O038926,P0134,1,6227.36
O038927,P0107,1,1016.76
O038928,P0065,3,249.15
O038928,P0052,3,764.06
O038929,P0082,3,387.97
O038930,P0113,1,1264.06
O038930,P0078,2,1212.51
O038930,P0138,2,2034.89
O038931,P0143,1,2622.34
O038931,P0080,2,594.25
O038931,P0003,3,545.58
O038932,P0063,1,706.4
O038933,P0095,3,2754.13
O038933,P0088,1,1094.51
O038934,P0084,1,850.71
O038934,P0149,1,854.24
O038935,P0104,1,497.06
O038936,P0075,3,2214.97
O038937,P0058,1,1441.59
O038938,P0088,1,1205.99
O038938,P0096,1,1349.26
O038939,P0023,2,927.16
O038940,P0105,2,1506.89
O038941,P0087,1,689.22
O038941,P0090,2,994.42
O038942,P0055,3,1495.89
O038942,P0068,1,1028.58
O038943,P0002,2,2321.63
O038944,P0004,1,411.06
O038944,P0069,1,1241.21
O038945,P0003,1,559.48
O038946,P0110,1,1139.42
O038947,P0115,1,1057.88
O038948,P0069,2,1418.43
O038949,P0074,1,2676.63
O038950,P0028,2,2548.96
O038951,P0048,1,1545.37
O038951,P0037,1,946.89
O038952,P0121,1,1719.4
O038953,P0024,1,2337.05
O038954,P0029,1,591.21
O038955,P0077,1,1276.17
O038955,P0139,2,723.07
O038955,P0105,4,1397.15
O038956,P0017,1,498.66
O038957,P0034,1,443.28
O038957,P0004,1,438.32
O038958,P0109,1,2976.19
O038958,P0104,1,536.63
O038959,P0095,1,2926.62
O038960,P0002,1,2476.16
O038961,P0136,1,2196.33
O038961,P0087,1,675.44
O038961,P0003,2,537.79
O038962,P0147,1,741.11
O038963,P0053,1,3553.92
O038963,P0002,1,2377.9
O038964,P0074,1,2645.24
O038965,P0020,2,1416.03
O038965,P0149,3,825.04
O038966,P0096,1,1336.1
O038966,P0018,1,1083.49
O038967,P0025,2,588.51
O038967,P0147,1,765.44
O038968,P0002,2,2454.76
O038969,P0002,1,2331.04
O038969,P0071,2,349.91
O038969,P0099,1,2483.37
O038969,P0020,1,1398.18
O038970,P0010,1,885.08
O038971,P0083,1,1519.43
O038971,P0053,1,3256.38
O038971,P0098,1,3594.01
O038972,P0099,1,2467.76
O038973,P0066,1,1760.78
O038974,P0003,1,520.78
O038974,P0012,1,1360.32
O038975,P0126,2,506.76
O038975,P0111,2,1012.66
O038976,P0070,3,1966.04
O038977,P0088,1,1084.5
O038978,P0089,1,957.91
O038979,P0024,1,2191.47
O038980,P0021,1,1988.32
O038981,P0061,1,2416.13
O038982,P0086,2,3787.24
O038982,P0113,1,1379.06
O038983,P0013,1,473.6
O038984,P0085,1,928.96
O038985,P0018,1,1219.41
O038985,P0148,3,926.58
O038986,P0132,1,2618.09
O038986,P0099,1,2439.38
O038986,P0006,2,1350.41
O038987,P0110,2,1118.01
O038987,P0099,4,2648.32
O038987,P0011,1,489.86
O038987,P0141,1,3192.99
O038988,P0128,2,755.68
O038989,P0143,1,3042.77
O038990,P0096,2,1346.0
O038991,P0015,2,2156.74
O038992,P0146,1,421.08
O038993,P0115,2,1099.39
O038994,P0083,3,1513.99
O038995,P0050,3,1381.16
O038996,P0106,1,2090.39
O038997,P0084,1,784.63
O038997,P0147,1,782.7
O038998,P0047,1,2725.45
O038998,P0113,2,1254.63
O038999,P0005,1,1572.01
O038999,P0131,1,580.05
O039000,P0102,1,561.74
O039001,P0123,2,4158.82
O039001,P0085,2,922.74
O039002,P0003,3,583.6
O039003,P0098,3,3249.78
O039003,P0081,2,973.25
O039004,P0073,2,1015.35
O039004,P0119,1,1731.8
O039005,P0123,2,4099.43
O039005,P0137,2,2632.17
O039005,P0035,1,357.63
O039006,P0093,2,2121.49
O039007,P0147,1,795.81
O039008,P0106,1,1869.93
O039009,P0016,1,1962.93
O039010,P0088,1,1213.21
O039011,P0056,4,2007.56
O039011,P0129,2,1588.1
O039012,P0071,1,341.07
O039012,P0053,1,3361.6
O039013,P0053,1,3653.12
O039014,P0057,1,1328.86
O039015,P0035,1,366.91
O039015,P0085,2,860.21
O039016,P0095,1,3101.1
O039016,P0026,2,691.94
O039017,P0126,2,516.51
O039018,P0138,1,2174.86
O039019,P0048,1,1460.2
O039020,P0118,1,2754.73
O039021,P0057,1,1298.02
O039021,P0001,1,4731.11
O039022,P0118,1,2494.22
O039023,P0057,1,1180.26
O039024,P0124,3,2104.63
O039025,P0039,1,5052.44
O039026,P0146,1,424.69
O039027,P0045,1,700.34
O039028,P0075,1,2198.16
O039029,P0042,1,797.58
O039030,P0139,1,718.23
O039031,P0013,1,487.89
O039032,P0036,2,2266.82
O039032,P0143,1,2805.58
O039032,P0066,1,1704.39
O039033,P0118,2,2524.06
O039033,P0006,1,1474.32
O039034,P0065,2,237.33
O039035,P0052,1,860.73
O039036,P0137,1,2419.12
O039036,P0059,1,1996.46
O039037,P0137,4,2361.05
O039038,P0013,1,478.26
O039039,P0098,1,3210.83
O039040,P0016,1,1874.6
O039040,P0120,2,3901.59
O039040,P0055,1,1454.79
O039041,P0091,1,10204.76
O039042,P0015,1,1963.26
O039042,P0147,1,828.11
O039043,P0033,1,3216.23
O039044,P0146,1,402.09
O039045,P0123,1,3656.46
O039046,P0041,1,722.22
O039047,P0030,3,4762.82
O039047,P0081,4,1003.87
O039048,P0134,1,6635.04
O039048,P0090,2,1001.98
O039048,P0105,1,1445.36
O039049,P0054,1,2402.07
O039050,P0076,2,1014.35
O039050,P0007,1,3516.75
O039051,P0135,1,368.46
O039052,P0021,2,1821.61
O039052,P0024,1,2090.77
O039053,P0092,3,335.32
O039054,P0101,1,950.37
O039055,P0064,2,3313.09
O039056,P0021,1,1802.09
O039056,P0029,2,620.32
O039057,P0102,1,560.19
O039057,P0050,2,1419.68
O039058,P0096,1,1307.95
O039059,P0005,1,1630.14
O039060,P0012,4,1459.35
O039061,P0051,1,802.48
O039062,P0132,1,2394.83
O039063,P0094,3,7722.93
O039063,P0074,2,2614.55
O039063,P0097,2,515.99
O039064,P0055,1,1413.28
O039064,P0044,1,1432.25
O039064,P0002,2,2235.54
O039064,P0135,2,371.34
O039065,P0071,1,346.12
O039065,P0089,1,945.7
O039066,P0141,2,3323.56
O039067,P0116,3,2302.51
O039068,P0083,1,1335.24
O039069,P0114,1,475.47
O039069,P0069,1,1387.61
O039069,P0112,1,1636.19
O039070,P0098,2,3276.85
O039070,P0028,2,2665.43
O039071,P0087,2,738.64
O039072,P0016,1,1933.37
O039073,P0132,1,2381.08
O039074,P0078,4,1194.23
O039074,P0102,2,517.91
O039075,P0003,1,533.17
O039076,P0138,1,2068.94
O039077,P0016,1,1842.92
O039078,P0102,1,523.29
O039078,P0112,1,1688.82
O039079,P0072,3,2952.68
O039080,P0115,2,978.32
O039081,P0125,1,3522.32
O039081,P0020,1,1391.86
O039082,P0036,1,2378.51
O039082,P0141,1,3246.1
O039083,P0087,2,683.72
O039084,P0072,1,2571.0
O039084,P0029,2,592.81
O039085,P0013,1,436.52
O039086,P0113,1,1275.59
O039087,P0116,1,2144.11
O039088,P0047,1,2613.11
O039089,P0142,1,3026.63
O039089,P0018,1,1079.91
O039090,P0085,2,867.62
O039091,P0023,1,908.37
O039091,P0066,2,1571.29
O039092,P0022,2,924.59
O039093,P0113,2,1373.12
O039093,P0025,1,548.22
O039094,P0011,1,513.88
O039095,P0020,3,1451.0
O039096,P0007,1,3319.64
O039097,P0048,2,1534.74
O039098,P0070,1,2075.62
O039099,P0096,1,1408.6
O039100,P0022,1,835.05
O039101,P0023,1,937.77
O039102,P0058,2,1572.54
O039102,P0093,1,2279.0
O039102,P0029,1,656.24
O039103,P0071,2,355.96
O039104,P0007,1,3127.86
O039105,P0117,1,3386.85
O039106,P0053,1,3306.81
O039107,P0095,1,2962.25
O039107,P0001,1,4764.81
O039108,P0066,1,1613.02
O039109,P0007,3,3257.6
O039109,P0081,2,954.46
O039110,P0039,2,4970.95
O039111,P0103,1,157.19
O039112,P0081,1,992.81
O039113,P0075,1,2011.79
O039113,P0075,2,2175.92
O039114,P0086,1,4264.41
O039114,P0121,1,1831.47
O039115,P0056,1,2015.67
O039116,P0066,2,1751.57
O039117,P0150,1,1697.42
O039118,P0131,2,578.96
O039119,P0089,1,861.21
O039119,P0146,1,408.31
O039120,P0020,2,1379.12
O039121,P0024,1,2074.08
O039122,P0086,3,3996.11
O039123,P0078,2,1238.76
O039124,P0097,1,545.14
O039125,P0055,2,1412.56
O039125,P0013,1,490.11
O039126,P0036,1,2317.3
O039127,P0077,1,1322.69
O039128,P0061,3,2423.16
O039129,P0127,1,640.55
O039130,P0047,2,2467.81
O039131,P0005,2,1696.4
O039132,P0117,2,3308.38
O039133,P0138,2,2177.59
O039134,P0097,2,551.37
O039135,P0023,1,931.26
O039135,P0041,1,712.79
O039136,P0068,4,1000.43
O039137,P0069,1,1424.74
O039138,P0063,2,694.16
O039138,P0032,3,4246.83
O039138,P0055,3,1534.45
O039139,P0039,2,5043.57
O039140,P0035,1,390.05
O039141,P0097,1,568.9
O039141,P0104,1,525.26
O039142,P0022,2,895.61
O039143,P0139,1,706.25
O039144,P0107,1,1062.29
O039144,P0018,2,1128.78
O039145,P0008,1,1984.27
O039145,P0068,3,1074.22
O039145,P0007,1,3235.76
O039146,P0090,1,1045.07
O039147,P0134,2,5931.82
O039148,P0059,2,1985.63
O039149,P0135,1,375.55
O039150,P0112,1,1658.54
O039151,P0078,1,1192.02
O039151,P0111,1,1102.93
O039152,P0006,1,1372.51
O039153,P0033,2,3340.96
O039153,P0057,1,1212.6
O039154,P0001,1,4967.37
O039155,P0132,3,2428.33
O039156,P0130,1,5262.75
O039156,P0102,1,546.8
O039157,P0095,1,2828.08
O039157,P0110,3,1216.66
O039158,P0091,1,10499.99
O039159,P0028,3,2457.68
O039159,P0025,1,570.08
O039160,P0076,1,961.77
O039160,P0122,1,1246.85
O039161,P0050,1,1502.19
O039161,P0148,2,859.08
O039162,P0050,2,1522.79
O039163,P0031,2,468.9
O039163,P0007,1,3159.18
O039164,P0072,2,2594.84
O039165,P0008,2,1999.09
O039165,P0091,1,10816.07
O039166,P0129,1,1388.6
O039167,P0030,2,5054.62
O039168,P0141,1,3209.26
O039169,P0066,1,1728.88
O039170,P0109,1,2993.74
O039170,P0126,4,515.02
O039171,P0134,1,6683.42
O039171,P0131,1,562.55
O039172,P0015,2,2169.18
O039173,P0021,2,2007.95
O039174,P0048,3,1548.96
O039175,P0055,1,1545.39
O039175,P0094,1,8601.0
O039175,P0117,3,3292.94
O039176,P0089,1,935.98
O039176,P0077,2,1252.32
O039176,P0147,4,771.33
O039177,P0130,3,5313.92
O039178,P0098,1,3480.88
O039178,P0030,2,5383.04
O039179,P0099,1,2802.57
O039179,P0132,1,2720.84
O039180,P0111,2,1088.91
O039181,P0086,1,3774.01
O039182,P0058,1,1400.67
O039183,P0150,3,1604.63
O039184,P0096,1,1293.3
O039184,P0020,1,1342.29
O039184,P0109,1,2731.31
O039185,P0013,1,461.3
O039185,P0140,2,623.05
O039186,P0121,3,1796.8
O039187,P0019,1,934.15
O039188,P0019,1,921.87
O039189,P0085,2,860.79
O039190,P0110,3,1274.55
O039191,P0027,1,1290.93
O039192,P0106,2,2010.32
O039193,P0025,1,541.88
O039193,P0012,1,1386.42
O039193,P0134,3,6117.36
O039194,P0127,1,656.76
O039195,P0046,1,2551.81
O039196,P0066,1,1747.04
O039196,P0073,1,953.68
O039197,P0148,2,969.67
O039198,P0019,1,1037.64
O039199,P0027,1,1388.27
O039199,P0049,3,1625.28
O039200,P0047,1,2546.43
O039201,P0052,1,825.87
O039202,P0017,2,477.06
O039203,P0066,1,1827.53
O039204,P0039,1,5432.75
O039205,P0047,2,2761.26
O039205,P0011,3,483.95
O039206,P0057,1,1183.03
O039206,P0052,1,864.64
O039206,P0021,1,1896.97
O039207,P0150,1,1584.05
O039208,P0070,2,1873.45
O039209,P0091,2,9649.22
O039209,P0027,4,1243.28
O039210,P0135,4,412.07
O039211,P0090,1,929.05
O039212,P0010,2,860.77
O039213,P0051,1,804.21
O039213,P0103,2,158.82
O039214,P0076,1,1004.2
O039214,P0006,1,1394.55
O039215,P0009,2,894.83
O039215,P0001,2,4678.27
O039216,P0052,2,785.08
O039217,P0148,1,958.94
O039218,P0141,2,3460.22
O039219,P0095,1,2997.4
O039219,P0085,4,935.2
O039219,P0138,3,2012.46
O039220,P0135,2,403.02
O039220,P0035,2,384.1
O039221,P0123,1,4014.85
O039222,P0024,1,2023.92
O039222,P0106,1,2043.67
O039223,P0005,1,1716.94
O039223,P0015,1,2142.23
O039223,P0125,1,3297.56
O039224,P0120,1,3780.81
O039225,P0046,2,2501.6
O039226,P0017,1,492.6
O039227,P0018,1,1247.22
O039227,P0106,2,2119.91
O039228,P0122,3,1141.29
O039229,P0149,3,868.2
O039229,P0089,1,924.8
O039230,P0008,1,1999.86
O039231,P0103,4,158.57
O039232,P0035,1,367.08
O039233,P0113,1,1382.34
O039234,P0039,2,4775.09
O039234,P0041,1,811.17
O039234,P0100,3,419.16
O039235,P0030,1,5295.35
O039236,P0058,2,1606.87
O039237,P0137,1,2677.05
O039237,P0085,4,853.58
O039238,P0072,1,2735.61
O039239,P0093,1,1993.78
O039240,P0112,3,1781.3
O039240,P0004,1,383.3
O039240,P0141,3,3588.36
O039241,P0056,1,1900.86
O039241,P0147,2,761.03
O039242,P0088,2,1209.05
O039242,P0101,2,983.42
O039243,P0141,2,3405.42
O039244,P0031,1,498.59
O039244,P0018,2,1111.59
O039244,P0058,1,1393.1
O039245,P0076,1,953.23
O039246,P0072,1,2894.15
O039246,P0099,1,2608.12
O039247,P0023,4,960.59
O039248,P0123,4,4143.09
O039249,P0111,2,1004.84
O039250,P0061,2,2670.37
O039251,P0078,2,1309.11
O039252,P0144,2,3226.72
O039252,P0006,1,1387.16
O039253,P0122,1,1181.52
O039254,P0015,3,2077.59
O039255,P0083,1,1417.24
O039255,P0018,1,1079.63
O039256,P0058,2,1547.76
O039256,P0063,1,704.46
O039257,P0114,1,480.21
O039258,P0137,1,2425.7
O039259,P0040,1,506.88
O039259,P0144,3,2953.26
O039260,P0057,1,1219.45
O039261,P0097,1,557.57
O039262,P0049,2,1542.94
O039263,P0046,1,2530.56
O039264,P0006,2,1565.29
O039265,P0149,1,859.14
O039265,P0118,1,2603.76
O039266,P0112,1,1693.42
O039266,P0062,1,2619.78
O039267,P0003,3,563.9
O039267,P0116,1,2128.77
O039268,P0040,1,542.0
O039269,P0112,3,1681.15
O039270,P0064,1,3408.21
O039271,P0030,1,5139.79
O039272,P0149,2,821.44
O039273,P0104,1,534.48
O039273,P0125,1,3501.7
O039274,P0041,1,707.28
O039275,P0141,2,3315.52
O039275,P0006,1,1558.42
O039275,P0065,2,256.67
O039276,P0027,2,1231.14
O039276,P0070,1,2014.63
O039277,P0132,1,2487.07
O039278,P0059,3,2111.25
O039279,P0088,3,1189.41
O039280,P0038,2,631.97
O039281,P0007,1,3173.93
O039281,P0100,3,419.55
O039281,P0089,4,926.94
O039282,P0075,1,2268.54
O039283,P0071,1,335.13
O039283,P0110,3,1098.76
O039284,P0077,1,1150.34
O039285,P0039,2,4765.53
O039285,P0045,1,669.08
O039286,P0037,4,1055.48
O039287,P0062,3,2293.46
O039288,P0029,1,627.99
O039288,P0015,2,2184.65
O039288,P0124,1,2277.88
O039289,P0034,1,430.68
O039290,P0146,1,426.4
O039291,P0075,3,2090.0
O039291,P0075,3,2004.67
O039291,P0110,3,1249.04
O039292,P0128,1,697.24
O039292,P0004,1,396.98
O039293,P0054,1,2372.46
O039294,P0033,3,3210.35
O039295,P0109,2,2619.75
O039295,P0042,3,798.14
O039296,P0055,1,1463.47
O039297,P0060,3,277.98
O039298,P0136,1,2158.46
O039298,P0067,2,1279.41
O039299,P0114,1,471.85
O039300,P0024,1,2136.65
O039300,P0112,1,1837.21
O039300,P0085,1,943.58
O039301,P0042,1,856.04
O039301,P0028,3,2503.51
O039302,P0028,3,2422.91
O039303,P0005,1,1521.37
O039304,P0021,1,1794.23
O039305,P0036,1,2255.66
O039306,P0137,1,2489.42
O039307,P0139,2,648.51
O039308,P0028,1,2526.41
O039308,P0029,1,673.81
O039309,P0064,2,3210.78
O039310,P0136,1,2368.11
O039311,P0090,1,1019.7
O039312,P0145,1,436.29
O039312,P0113,3,1190.79
O039312,P0099,1,2532.81
O039313,P0093,2,1995.7
O039314,P0123,1,4014.1
O039315,P0070,1,2041.56
O039315,P0091,3,9955.57
O039316,P0041,1,796.46
O039316,P0086,1,3857.55
